currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,broadcast_cpu_seconds,hop_p50,hop_p90,hop_p99,hop_max
memo,1024,131072000,1024,131072000,0.01,128,34.073173711281925,131072,11212180,sharded,3829.5287989799303,1000,37.5,ed25519,gossip,kademlia,947.8449999999797,3,4,4,6
memo,1024,131072000,1024,131072000,0.01,128,34.242287878244774,131072,12018578,sharded,3811.3334151050235,1000,37.5,ed25519,gossipsub,kademlia,1021.8431999999983,3,4,4,5
memo,1024,131072000,1024,131072000,0.01,128,34.293836107148906,131072,5637183,sharded,3805.903066434494,1000,37.5,ed25519,plumtree,kademlia,380.6481999999993,6,8,9,15
memo,1024,131072000,1024,131072000,0.01,128,4.387682810273769,131072,11265072,sharded,29735.948937443638,1000,4.6875,ed25519,gossip,kademlia,947.5429999999807,3,4,4,6
memo,1024,131072000,1024,131072000,0.01,128,4.388111222324635,131072,11972410,sharded,29743.78027065061,1000,4.6875,ed25519,gossipsub,kademlia,1019.13,3,4,4,5
memo,1024,131072000,1024,131072000,0.01,128,4.408550975727541,131072,5710338,sharded,29606.10883680671,1000,4.6875,ed25519,plumtree,kademlia,380.22280000000075,6,8,9,13
memo,1024,131072000,1024,131072000,0.01,128,545.9749382710936,131072,11248890,sharded,239.02115436515308,1000,600.0,ed25519,gossip,kademlia,942.6819999999803,3,4,4,6
memo,1024,131072000,1024,131072000,0.01,128,546.0645430182232,131072,11974154,sharded,239.01006148213597,1000,600.0,ed25519,gossipsub,kademlia,1020.0299999999977,3,4,4,5
memo,1024,131072000,1024,131072000,0.01,128,548.0381303017322,131072,5687121,sharded,238.0988927324416,1000,600.0,ed25519,plumtree,kademlia,380.6777000000008,6,8,9,15
memo,1024,131072000,1024,131072000,0.01,128,68.2049870057498,131072,11279928,sharded,1913.5986051723341,1000,75.0,ed25519,gossip,kademlia,944.94949999998,3,4,4,5
memo,1024,131072000,1024,131072000,0.01,128,68.55514872114915,131072,11992332,sharded,1903.9588774129943,1000,75.0,ed25519,gossipsub,kademlia,1022.0346000000011,3,4,4,5
memo,1024,131072000,1024,131072000,0.01,128,68.02259429198739,131072,5622193,sharded,1919.3619025991648,1000,75.0,ed25519,plumtree,kademlia,380.5932500000007,6,8,9,14
memo,1024,131072000,1024,131072000,0.01,128,8.66796078993335,131072,11231930,sharded,15053.030714159851,1000,9.375,ed25519,gossip,kademlia,938.5404999999811,3,4,4,5
memo,1024,131072000,1024,131072000,0.01,128,8.64573827842748,131072,12020994,sharded,15088.998047223766,1000,9.375,ed25519,gossipsub,kademlia,1022.8871999999983,3,4,4,5
memo,1024,131072000,1024,131072000,0.01,128,8.623869151680385,131072,5703534,sharded,15135.57380153042,1000,9.375,ed25519,plumtree,kademlia,380.6920000000003,6,8,9,15
memo,1024,16384000,1024,16384000,0.01,128,0.23881103860618133,16384,11277898,sharded,68311.64964238694,1000,0.146484375,ed25519,gossip,kademlia,947.2284999999805,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,0.23795166638514517,16384,12011854,sharded,68564.27714018527,1000,0.146484375,ed25519,gossipsub,kademlia,1020.8957999999989,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,0.2416160542892415,16384,5658871,sharded,67502.69988465012,1000,0.146484375,ed25519,plumtree,kademlia,380.4477499999994,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,0.37031484258197045,16384,11344792,sharded,44062.24683362023,1000,0.29296875,ed25519,gossip,kademlia,953.3519999999792,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,0.37233093613608076,16384,11985092,sharded,43811.97052623646,1000,0.29296875,ed25519,gossipsub,kademlia,1021.3596000000022,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,0.3765695353610664,16384,5667690,sharded,43311.01288998816,1000,0.29296875,ed25519,plumtree,kademlia,380.4574500000001,6,8,9,14
memo,1024,16384000,1024,16384000,0.01,128,0.6393491943268262,16384,11242018,sharded,25513.907180527993,1000,0.5859375,ed25519,gossip,kademlia,944.9169999999791,3,4,4,6
memo,1024,16384000,1024,16384000,0.01,128,0.6388123338007242,16384,12007436,sharded,25532.143224222622,1000,0.5859375,ed25519,gossipsub,kademlia,1022.6447999999991,3,4,4,5
memo,1024,16384000,1024,16384000,0.01,128,0.64396441584492,16384,5637925,sharded,25337.412438530337,1000,0.5859375,ed25519,plumtree,kademlia,380.54840000000087,6,8,9,13
memo,1024,16384000,1024,16384000,0.01,128,1086.9740026773095,16384,11199894,sharded,15.008130792289961,1000,1200.0,ed25519,gossip,kademlia,943.7494999999811,3,4,4,5
