currency,nodes,wallets,miners,transactions,interval,shards,block size,mode,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,verify_mode,conflict_check,n_seeds,tps_mean,tps_std,tps_ci95_halfwidth,tps_n,average block time_mean,average block time_std,average block time_ci95_halfwidth,average block time_n,messages_mean,messages_std,messages_ci95_halfwidth,messages_n,broadcast_cpu_seconds_mean,broadcast_cpu_seconds_std,broadcast_cpu_seconds_ci95_halfwidth,broadcast_cpu_seconds_n,hop_p50_mean,hop_p50_std,hop_p50_ci95_halfwidth,hop_p50_n,hop_p90_mean,hop_p90_std,hop_p90_ci95_halfwidth,hop_p90_n,hop_p99_mean,hop_p99_std,hop_p99_ci95_halfwidth,hop_p99_n,hop_max_mean,hop_max_std,hop_max_ci95_halfwidth,hop_max_n
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,4.6875,ed25519,gossip,direct,shard,nonce_hash_set,5,3710.738335,6.806291,8.449772,5,4.396382,0.007470,0.009274,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,600.0,ed25519,gossip,direct,shard,nonce_hash_set,5,29.940149,0.058392,0.072492,5,544.881284,0.989360,1.228256,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,75.0,ed25519,gossip,direct,shard,nonce_hash_set,5,239.089356,0.464718,0.576931,5,68.233178,0.123440,0.153247,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,16384000,1000,16384000,0.01,128,16384,sharded,9.375,ed25519,gossip,direct,shard,nonce_hash_set,5,1885.519192,3.566981,4.428282,5,8.652165,0.015201,0.018872,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,0.146484375,ed25519,gossip,direct,shard,nonce_hash_set,5,7576.332796,7.013578,8.707111,5,0.269273,0.000233,0.000290,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,0.29296875,ed25519,gossip,direct,shard,nonce_hash_set,5,5071.542543,5.005931,6.214688,5,0.402264,0.000345,0.000428,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,0.5859375,ed25519,gossip,direct,shard,nonce_hash_set,5,3052.901508,3.962717,4.919574,5,0.668250,0.000773,0.000960,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,1200.0,ed25519,gossip,direct,shard,nonce_hash_set,5,1.872311,0.003652,0.004534,5,1089.617660,1.979017,2.456880,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,150.0,ed25519,gossip,direct,shard,nonce_hash_set,5,14.965388,0.029149,0.036187,5,136.321449,0.247177,0.306861,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
memo,1000,2048000,1000,2048000,0.01,128,2048,sharded,18.75,ed25519,gossip,direct,shard,nonce_hash_set,5,118.891135,0.228721,0.283949,5,17.159422,0.030697,0.038110,5,12598807.200000,977470.314387,1213495.126285,5,1214.738000,70.317812,87.297098,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,2.000000,0.000000,0.000000,5,3.000000,0.000000,0.000000,5
