currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,verify_mode,seed,conflict_check,broadcast_cpu_seconds,hop_p50,hop_p90,hop_p99,hop_max
memo,1000,1024000,1000,1024000,0.01,128,17.16325187684245,1024,11341710,sharded,59.46658636275684,1000,18.75,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,17.20463864444246,1024,11790610,sharded,59.300286456732046,1000,18.75,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,17.15127138421767,1024,13496686,sharded,59.502527663289655,1000,18.75,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,17.11890806905166,1024,13406904,sharded,59.61922313521363,1000,18.75,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,1.1999700282170092,1024,12958126,sharded,850.6079118631204,1000,1.171875,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,1.199800743368085,1024,11341710,sharded,850.6745854606288,1000,1.171875,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,1.202516345619153,1024,11790610,sharded,848.4208998212807,1000,1.171875,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,1.199722565655995,1024,13496686,sharded,850.6499996038482,1000,1.171875,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,1.1976681405645404,1024,13406904,sharded,852.1692824849762,1000,1.171875,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,2.2638125373624174,1024,12958126,sharded,450.8783228090206,1000,2.34375,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,2.264030818933045,1024,11341710,sharded,450.80658419702536,1000,2.34375,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,2.2693244988740418,1024,11790610,sharded,449.5787184716011,1000,2.34375,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,2.2631591535601014,1024,13496686,sharded,450.93779568909935,1000,2.34375,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,2.259084135797011,1024,13406904,sharded,451.7830849358445,1000,2.34375,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,272.4798098602968,1024,12958126,sharded,3.7459803004241867,1000,300.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,272.57847001243226,1024,11341710,sharded,3.7443896429290575,1000,300.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,273.23859542561587,1024,11790610,sharded,3.7338795363473514,1000,300.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,272.3760524812044,1024,13496686,sharded,3.7468198496283875,1000,300.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,271.85874692484515,1024,13406904,sharded,3.7542143173423344,1000,300.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,34.179087811724735,1024,12958126,sharded,29.86340670127128,1000,37.5,ed25519,gossip,direct,shard,0,nonce_hash_set,1265.9300000000342,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,34.19093308588182,1024,11341710,sharded,29.85118883524839,1000,37.5,ed25519,gossip,direct,shard,1,nonce_hash_set,1117.7600000000105,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,34.27356909652077,1024,11790610,sharded,29.76754469681327,1000,37.5,ed25519,gossip,direct,shard,2,nonce_hash_set,1162.6600000000133,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,34.16625679068343,1024,13496686,sharded,29.869938818650024,1000,37.5,ed25519,gossip,direct,shard,3,nonce_hash_set,1252.440000000036,2,2,2,3
memo,1000,1024000,1000,1024000,0.01,128,34.10156399277124,1024,13406904,sharded,29.928715299285027,1000,37.5,ed25519,gossip,direct,shard,4,nonce_hash_set,1274.9000000000362,2,2,2,3
